[Connect DataFile][2.1]
Date:	22/04/2026
Time:	17:58:35
Unit:	°C
Resolution:	60,000/0,100
Values:	12
SnapshotTrigger:	0	0,0
MeasurementTrigger:	0	0,0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
003:16:00,000	-49,4	13,3	14,5	-49,4	0,0	0,0	0,0	0,950	0,000	5006,725	0,0	-49,2		21:14:35:680		
003:17:00,000	-49,1	13,3	14,5	-49,1	0,0	0,0	0,0	0,950	0,000	5008,093	0,0	-49,0		21:15:35:680		
003:18:00,000	-50,0	13,3	14,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,417	0,0	-49,9		21:16:35:680		
003:19:00,000	-49,9	13,3	14,5	-49,9	0,0	0,0	0,0	0,950	0,000	5006,009	0,0	-49,8		21:17:35:680		
003:20:00,000	-49,9	13,3	14,5	-49,9	0,0	0,0	0,0	0,950	0,000	5006,651	0,0	-49,9		21:18:35:680		
003:21:00,000	-50,0	13,2	14,4	-50,0	0,0	0,0	0,0	0,950	0,000	5007,481	0,0	-50,0		21:19:35:680		
003:22:00,000	-50,0	13,2	14,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,929	0,0	-49,9		21:20:35:680		
003:23:00,000	-49,9	13,2	14,4	-49,9	0,0	0,0	0,0	0,950	0,000	5007,321	0,0	-49,9		21:21:35:680		
003:24:00,000	-49,5	13,2	14,4	-49,5	0,0	0,0	0,0	0,950	0,000	5005,833	0,0	-49,4		21:22:35:680		
003:25:00,000	-49,9	13,2	14,4	-49,9	0,0	0,0	0,0	0,950	0,000	5006,167	0,0	-49,8		21:23:35:680		
003:26:00,000	-50,0	13,2	14,4	-49,9	0,0	0,0	0,0	0,950	0,000	5007,722	0,0	-49,9		21:24:35:680		
003:27:00,000	-50,0	13,2	14,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,657	0,0	-49,9		21:25:35:680		
003:28:00,000	-49,8	13,2	14,4	-49,8	0,0	0,0	0,0	0,950	0,000	5006,458	0,0	-49,8		21:26:35:680		
003:29:00,000	-49,0	13,1	14,3	-49,0	0,0	0,0	0,0	0,950	0,000	5005,991	0,0	-48,8		21:27:35:680		
003:30:00,000	-49,8	13,1	14,3	-49,8	0,0	0,0	0,0	0,950	0,000	5006,213	0,0	-49,8		21:28:35:680		
003:31:00,000	-49,1	13,1	14,3	-49,1	0,0	0,0	0,0	0,950	0,000	5005,826	0,0	-48,9		21:29:35:680		
003:32:00,000	-48,1	13,1	14,3	-48,1	0,0	0,0	0,0	0,950	0,000	5007,981	0,0	-48,0		21:30:35:680		
003:33:00,000	-46,3	13,1	14,3	-46,3	0,0	0,0	0,0	0,950	0,000	5006,306	0,0	-46,2		21:31:35:680		
003:34:00,000	-45,1	13,1	14,3	-45,1	0,0	0,0	0,0	0,950	0,000	5006,657	0,0	-44,9		21:32:35:680		
003:35:00,000	-44,4	13,0	14,2	-44,3	0,0	0,0	0,0	0,950	0,000	5005,454	0,0	-44,3		21:33:35:680		
003:36:00,000	-43,7	13,0	14,2	-43,7	0,0	0,0	0,0	0,950	0,000	5007,546	0,0	-43,8		21:34:35:680		
003:37:00,000	-45,9	13,0	14,2	-45,9	0,0	0,0	0,0	0,950	0,000	5008,165	0,0	-45,8		21:35:35:680		
003:38:00,000	-44,8	13,0	14,2	-44,8	0,0	0,0	0,0	0,950	0,000	5006,241	0,0	-44,4		21:36:35:680		
003:39:00,000	-42,6	13,0	14,2	-42,6	0,0	0,0	0,0	0,950	0,000	5006,296	0,0	-42,5		21:37:35:680		
003:40:00,000	-42,4	13,0	14,2	-42,5	0,0	0,0	0,0	0,950	0,000	5006,861	0,0	-42,4		21:38:35:680		
003:41:00,000	-41,9	13,0	14,1	-41,9	0,0	0,0	0,0	0,950	0,000	5006,944	0,0	-41,8		21:39:35:680		
003:42:00,000	-43,1	12,9	14,1	-43,1	0,0	0,0	0,0	0,950	0,000	5006,639	0,0	-42,7		21:40:35:680		
003:43:00,000	-46,4	12,9	14,1	-46,4	0,0	0,0	0,0	0,950	0,000	5006,176	0,0	-45,9		21:41:35:680		
003:44:00,000	-45,4	12,9	14,1	-45,4	0,0	0,0	0,0	0,950	0,000	5006,780	0,0	-45,2		21:42:35:680		
003:45:00,000	-44,8	12,9	14,1	-44,8	0,0	0,0	0,0	0,950	0,000	5005,944	0,0	-44,5		21:43:35:680		
003:46:00,000	-42,1	12,9	14,1	-42,1	0,0	0,0	0,0	0,950	0,000	5006,454	0,0	-41,9		21:44:35:680		
003:47:00,000	-39,9	12,9	14,1	-39,9	0,0	0,0	0,0	0,950	0,000	5006,407	0,0	-39,8		21:45:35:680		
003:48:00,000	-36,5	12,8	14,1	-36,5	0,0	0,0	0,0	0,950	0,000	5006,121	0,0	-36,4		21:46:35:680		
003:49:00,000	-38,2	12,8	14,0	-38,2	0,0	0,0	0,0	0,950	0,000	5006,009	0,0	-38,1		21:47:35:680		
003:50:00,000	-38,9	12,8	14,0	-38,9	0,0	0,0	0,0	0,950	0,000	5006,333	0,0	-38,6		21:48:35:680		
003:51:00,000	-39,8	12,8	14,0	-39,8	0,0	0,0	0,0	0,950	0,000	5007,009	0,0	-39,6		21:49:35:680		
003:52:00,000	-42,3	12,8	14,0	-42,3	0,0	0,0	0,0	0,950	0,000	5006,321	0,0	-42,1		21:50:35:680		
003:53:00,000	-42,6	12,7	14,0	-42,6	0,0	0,0	0,0	0,950	0,000	5006,129	0,0	-42,4		21:51:35:680		
003:54:00,000	-43,3	12,7	13,9	-43,3	0,0	0,0	0,0	0,950	0,000	5005,889	0,0	-43,0		21:52:35:680		
003:55:00,000	-43,8	12,7	13,9	-43,8	0,0	0,0	0,0	0,950	0,000	5005,741	0,0	-43,4		21:53:35:680		
003:56:00,000	-42,1	12,7	13,9	-42,1	0,0	0,0	0,0	0,950	0,000	5006,296	0,0	-41,7		21:54:35:680		
003:57:00,000	-39,6	12,7	13,9	-39,6	0,0	0,0	0,0	0,950	0,000	5006,642	0,0	-39,4		21:55:35:680		
003:58:00,000	-42,3	12,7	13,9	-42,3	0,0	0,0	0,0	0,950	0,000	5006,528	0,0	-42,3		21:56:35:680		
003:59:00,000	-42,1	12,7	13,9	-42,1	0,0	0,0	0,0	0,950	0,000	5006,648	0,0	-41,9		21:57:35:680		
004:00:00,000	-38,8	12,7	13,9	-38,8	0,0	0,0	0,0	0,950	0,000	5006,587	0,0	-38,7		21:58:35:680		
004:01:00,000	-39,4	12,7	13,9	-39,4	0,0	0,0	0,0	0,950	0,000	5006,093	0,0	-39,2		21:59:35:680		
004:02:00,000	-44,2	12,7	13,9	-44,2	0,0	0,0	0,0	0,950	0,000	5006,417	0,0	-44,0		22:00:35:680		
004:03:00,000	-45,6	12,7	13,9	-45,6	0,0	0,0	0,0	0,950	0,000	5006,213	0,0	-45,3		22:01:35:680		
004:04:00,000	-47,7	12,7	13,9	-47,7	0,0	0,0	0,0	0,950	0,000	5005,881	0,0	-47,6		22:02:35:680		
004:05:00,000	-47,6	12,7	13,9	-47,6	0,0	0,0	0,0	0,950	0,000	5005,954	0,0	-47,3		22:03:35:680		
004:06:00,000	-44,1	12,7	13,9	-44,1	0,0	0,0	0,0	0,950	0,000	5006,704	0,0	-43,9		22:04:35:680		
004:07:00,000	-39,4	12,7	13,9	-39,4	0,0	0,0	0,0	0,950	0,000	5006,454	0,0	-39,3		22:05:35:680		
004:08:00,000	-41,0	12,7	13,9	-41,0	0,0	0,0	0,0	0,950	0,000	5005,639	0,0	-40,9		22:06:35:680		
004:09:00,000	-41,2	12,7	13,9	-41,2	0,0	0,0	0,0	0,950	0,000	5006,147	0,0	-41,0		22:07:35:680		
004:10:00,000	-42,0	12,7	13,9	-42,0	0,0	0,0	0,0	0,950	0,000	5006,379	0,0	-42,0		22:08:35:680		
004:11:00,000	-45,1	12,7	13,9	-45,1	0,0	0,0	0,0	0,950	0,000	5006,176	0,0	-45,1		22:09:35:680		
004:12:00,000	-46,8	12,7	13,9	-46,8	0,0	0,0	0,0	0,950	0,000	5006,769	0,0	-46,4		22:10:35:680		
004:13:00,000	-45,2	12,6	13,8	-45,2	0,0	0,0	0,0	0,950	0,000	5010,046	0,0	-44,9		22:11:35:680		
004:14:00,000	-43,8	12,6	13,8	-43,8	0,0	0,0	0,0	0,950	0,000	5005,509	0,0	-43,8		22:12:35:680		
004:15:00,000	-41,6	12,6	13,8	-41,6	0,0	0,0	0,0	0,950	0,000	5005,528	0,0	-41,6		22:13:35:680		
004:16:00,000	-41,1	12,6	13,8	-41,1	0,0	0,0	0,0	0,950	0,000	5006,167	0,0	-40,8		22:14:35:680		
004:17:00,000	-41,4	12,6	13,8	-41,4	0,0	0,0	0,0	0,950	0,000	5007,266	0,0	-41,1		22:15:35:680		
004:18:00,000	-41,8	12,6	13,8	-41,8	0,0	0,0	0,0	0,950	0,000	5006,204	0,0	-41,6		22:16:35:680		
004:19:00,000	-42,8	12,6	13,8	-42,8	0,0	0,0	0,0	0,950	0,000	5005,871	0,0	-42,5		22:17:35:680		
004:20:00,000	-43,5	12,6	13,8	-43,5	0,0	0,0	0,0	0,950	0,000	5005,798	0,0	-43,3		22:18:35:680		
004:21:00,000	-47,0	12,6	13,8	-47,0	0,0	0,0	0,0	0,950	0,000	5006,852	0,0	-47,1		22:19:35:680		
004:22:00,000	-48,1	12,5	13,7	-48,1	0,0	0,0	0,0	0,950	0,000	5005,343	0,0	-48,0		22:20:35:680		
004:23:00,000	-45,9	12,5	13,7	-45,9	0,0	0,0	0,0	0,950	0,000	5005,722	0,0	-45,6		22:21:35:680		
004:24:00,000	-44,5	12,5	13,7	-44,5	0,0	0,0	0,0	0,950	0,000	5005,556	0,0	-44,4		22:22:35:680		
004:25:00,000	-43,8	12,5	13,7	-43,8	0,0	0,0	0,0	0,950	0,000	5005,431	0,0	-43,7		22:23:35:680		
004:26:00,000	-46,8	12,4	13,7	-46,8	0,0	0,0	0,0	0,950	0,000	5006,213	0,0	-46,7		22:24:35:680		
004:27:00,000	-41,7	12,4	13,7	-41,7	0,0	0,0	0,0	0,950	0,000	5007,000	0,0	-41,5		22:25:35:680		
004:28:00,000	-39,6	12,4	13,7	-39,6	0,0	0,0	0,0	0,950	0,000	5005,371	0,0	-39,4		22:26:35:680		
004:29:00,000	-37,8	12,4	13,6	-37,8	0,0	0,0	0,0	0,950	0,000	5005,102	0,0	-37,7		22:27:35:680		
004:30:00,000	-42,5	12,4	13,6	-42,5	0,0	0,0	0,0	0,950	0,000	5005,605	0,0	-42,4		22:28:35:680		
004:31:00,000	-46,0	12,4	13,6	-46,0	0,0	0,0	0,0	0,950	0,000	5006,241	0,0	-45,9		22:29:35:680		
004:32:00,000	-45,7	12,4	13,6	-45,7	0,0	0,0	0,0	0,950	0,000	5007,278	0,0	-45,5		22:30:35:680		
004:33:00,000	-44,4	12,3	13,6	-44,4	0,0	0,0	0,0	0,950	0,000	5006,670	0,0	-44,2		22:31:35:680		
004:34:00,000	-43,9	12,3	13,5	-43,9	0,0	0,0	0,0	0,950	0,000	5005,509	0,0	-43,8		22:32:35:680		
004:35:00,000	-42,8	12,3	13,5	-42,8	0,0	0,0	0,0	0,950	0,000	5005,879	0,0	-42,6		22:33:35:680		
004:36:00,000	-42,9	12,3	13,5	-42,9	0,0	0,0	0,0	0,950	0,000	5005,287	0,0	-42,9		22:34:35:680		
004:37:00,000	-41,8	12,3	13,5	-41,8	0,0	0,0	0,0	0,950	0,000	5005,899	0,0	-41,7		22:35:35:680		
004:38:00,000	-42,9	12,3	13,5	-42,9	0,0	0,0	0,0	0,950	0,000	5005,991	0,0	-42,7		22:36:35:680		
004:39:00,000	-45,3	12,3	13,5	-45,3	0,0	0,0	0,0	0,950	0,000	5005,694	0,0	-45,2		22:37:35:680		
004:40:00,000	-46,7	12,3	13,5	-46,6	0,0	0,0	0,0	0,950	0,000	5004,778	0,0	-46,5		22:38:35:680		
004:41:00,000	-47,1	12,2	13,5	-47,1	0,0	0,0	0,0	0,950	0,000	5006,435	0,0	-46,9		22:39:35:680		
004:42:00,000	-46,4	12,2	13,4	-46,4	0,0	0,0	0,0	0,950	0,000	5006,102	0,0	-46,2		22:40:35:680		
004:43:00,000	-47,8	12,2	13,4	-47,8	0,0	0,0	0,0	0,950	0,000	5006,477	0,0	-47,5		22:41:35:680		
004:44:00,000	-48,4	12,2	13,4	-48,4	0,0	0,0	0,0	0,950	0,000	5005,741	0,0	-48,4		22:42:35:680		
004:45:00,000	-49,5	12,1	13,3	-49,5	0,0	0,0	0,0	0,950	0,000	5005,759	0,0	-49,3		22:43:35:680		
004:46:00,000	-48,3	12,1	13,3	-48,3	0,0	0,0	0,0	0,950	0,000	5005,303	0,0	-48,1		22:44:35:680		
004:47:00,000	-46,7	12,1	13,3	-46,7	0,0	0,0	0,0	0,950	0,000	5006,176	0,0	-46,3		22:45:35:680		
004:48:00,000	-46,4	12,1	13,3	-46,4	0,0	0,0	0,0	0,950	0,000	5004,667	0,0	-46,4		22:46:35:680		
004:49:00,000	-46,3	12,1	13,3	-46,3	0,0	0,0	0,0	0,950	0,000	5004,879	0,0	-46,1		22:47:35:680		
004:50:00,000	-44,4	12,1	13,2	-44,4	0,0	0,0	0,0	0,950	0,000	5005,881	0,0	-44,3		22:48:35:680		
004:51:00,000	-44,1	12,1	13,2	-44,1	0,0	0,0	0,0	0,950	0,000	5006,102	0,0	-44,1		22:49:35:680		
004:52:00,000	-45,7	12,1	13,2	-45,7	0,0	0,0	0,0	0,950	0,000	5004,973	0,0	-45,4		22:50:35:680		
004:53:00,000	-48,0	12,1	13,2	-48,0	0,0	0,0	0,0	0,950	0,000	5005,389	0,0	-47,8		22:51:35:680		
004:54:00,000	-49,4	12,1	13,2	-49,4	0,0	0,0	0,0	0,950	0,000	5004,486	0,0	-49,4		22:52:35:680		
004:55:00,000	-49,6	12,1	13,2	-49,6	0,0	0,0	0,0	0,950	0,000	5004,861	0,0	-49,4		22:53:35:680		
004:56:00,000	-49,4	12,0	13,2	-49,4	0,0	0,0	0,0	0,950	0,000	5005,574	0,0	-49,2		22:54:35:680		
004:57:00,000	-49,4	12,0	13,2	-49,3	0,0	0,0	0,0	0,950	0,000	5005,731	0,0	-49,3		22:55:35:680		
004:58:00,000	-47,2	12,0	13,2	-47,2	0,0	0,0	0,0	0,950	0,000	5005,202	0,0	-46,9		22:56:35:680		
004:59:00,000	-45,8	12,0	13,2	-45,8	0,0	0,0	0,0	0,950	0,000	5005,371	0,0	-45,5		22:57:35:680		
005:00:00,000	-43,6	12,0	13,2	-43,6	0,0	0,0	0,0	0,950	0,000	5004,806	0,0	-43,4		22:58:35:680		
005:01:00,000	-44,7	12,0	13,2	-44,7	0,0	0,0	0,0	0,950	0,000	5006,303	0,0	-44,5		22:59:35:680		
005:02:00,000	-48,1	12,0	13,2	-48,1	0,0	0,0	0,0	0,950	0,000	5004,352	0,0	-48,1		23:00:35:680		
005:03:00,000	-49,2	12,0	13,2	-49,2	0,0	0,0	0,0	0,950	0,000	5004,806	0,0	-49,0		23:01:35:680		
005:04:00,000	-49,7	12,0	13,2	-49,7	0,0	0,0	0,0	0,950	0,000	5005,156	0,0	-49,5		23:02:35:680		
005:05:00,000	-49,4	12,0	13,2	-49,4	0,0	0,0	0,0	0,950	0,000	5005,500	0,0	-49,1		23:03:35:680		
005:06:00,000	-45,6	12,0	13,2	-45,6	0,0	0,0	0,0	0,950	0,000	5005,704	0,0	-45,2		23:04:35:680		
005:07:00,000	-48,4	12,0	13,2	-48,4	0,0	0,0	0,0	0,950	0,000	5007,129	0,0	-48,4		23:05:35:680		
005:08:00,000	-49,9	12,0	13,2	-49,9	0,0	0,0	0,0	0,950	0,000	5004,725	0,0	-49,9		23:06:35:680		
005:09:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,102	0,0	-50,0		23:07:35:680		
005:10:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,333	0,0	-50,0		23:08:35:680		
005:11:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,731	0,0	-50,0		23:09:35:680		
005:12:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5008,927	0,0	-50,0		23:10:35:680		
005:13:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,333	0,0	-50,0		23:11:35:680		
005:14:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,222	0,0	-50,0		23:12:35:680		
005:15:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,532	0,0	-50,0		23:13:35:680		
005:16:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,491	0,0	-50,0		23:14:35:680		
005:17:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,936	0,0	-50,0		23:15:35:680		
005:18:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,741	0,0	-50,0		23:16:35:680		
005:19:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,139	0,0	-50,0		23:17:35:680		
005:20:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,565	0,0	-50,0		23:18:35:680		
005:21:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,605	0,0	-50,0		23:19:35:680		
005:22:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,778	0,0	-49,9		23:20:35:680		
005:23:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,266	0,0	-50,0		23:21:35:680		
005:24:00,000	-49,9	12,1	13,2	-49,9	0,0	0,0	0,0	0,950	0,000	5005,741	0,0	-49,8		23:22:35:680		
005:25:00,000	-49,8	12,1	13,2	-49,8	0,0	0,0	0,0	0,950	0,000	5005,056	0,0	-49,7		23:23:35:680		
005:26:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,250	0,0	-49,9		23:24:35:680		
005:27:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5006,550	0,0	-50,0		23:25:35:680		
005:28:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,102	0,0	-50,0		23:26:35:680		
005:29:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,688	0,0	-50,0		23:27:35:680		
005:30:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,213	0,0	-50,0		23:28:35:680		
005:31:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,815	0,0	-50,0		23:29:35:680		
005:32:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5006,121	0,0	-50,0		23:30:35:680		
005:33:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5006,046	0,0	-50,0		23:31:35:680		
005:34:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,241	0,0	-49,9		23:32:35:680		
005:35:00,000	-50,0	12,4	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,806	0,0	-49,9		23:33:35:680		
005:36:00,000	-50,0	12,6	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5007,074	0,0	-50,0		23:34:35:680		
005:37:00,000	-49,9	12,6	13,2	-49,9	0,0	0,0	0,0	0,950	0,000	5006,426	0,0	-49,8		23:35:35:680		
005:38:00,000	-50,0	12,5	13,2	-49,9	0,0	0,0	0,0	0,950	0,000	5005,491	0,0	-50,0		23:36:35:680		
005:39:00,000	-49,9	12,4	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,395	0,0	-49,9		23:37:35:680		
005:40:00,000	-49,9	12,3	13,2	-49,9	0,0	0,0	0,0	0,950	0,000	5005,324	0,0	-49,9		23:38:35:680		
005:41:00,000	-50,0	12,5	13,2	-49,9	0,0	0,0	0,0	0,950	0,000	5005,556	0,0	-50,0		23:39:35:680		
005:42:00,000	-49,6	12,5	13,2	-49,6	0,0	0,0	0,0	0,950	0,000	5005,435	0,0	-49,5		23:40:35:680		
005:43:00,000	-49,4	12,5	13,2	-49,4	0,0	0,0	0,0	0,950	0,000	5005,315	0,0	-49,2		23:41:35:680		
005:44:00,000	-49,7	12,4	13,2	-49,7	0,0	0,0	0,0	0,950	0,000	5005,648	0,0	-49,7		23:42:35:680		
005:45:00,000	-50,0	12,4	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,593	0,0	-49,9		23:43:35:680		
005:46:00,000	-49,9	12,3	13,2	-49,9	0,0	0,0	0,0	0,950	0,000	5004,945	0,0	-49,9		23:44:35:680		
005:47:00,000	-50,0	12,2	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,519	0,0	-50,0		23:45:35:680		
005:48:00,000	-50,0	12,2	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,917	0,0	-50,0		23:46:35:680		
005:49:00,000	-50,0	12,2	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,991	0,0	-50,0		23:47:35:680		
005:50:00,000	-50,0	12,2	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,935	0,0	-50,0		23:48:35:680		
005:51:00,000	-50,0	12,2	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5006,229	0,0	-50,0		23:49:35:680		
005:52:00,000	-50,0	12,2	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,722	0,0	-50,0		23:50:35:680		
005:53:00,000	-50,0	12,2	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,046	0,0	-50,0		23:51:35:680		
005:54:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,651	0,0	-50,0		23:52:35:680		
005:55:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,935	0,0	-50,0		23:53:35:680		
005:56:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,707	0,0	-50,0		23:54:35:680		
005:57:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5006,028	0,0	-50,0		23:55:35:680		
005:58:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,287	0,0	-50,0		23:56:35:680		
005:59:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,944	0,0	-50,0		23:57:35:680		
006:00:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,602	0,0	-50,0		23:58:35:680		
006:01:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5008,759	0,0	-50,0		23:59:35:680		
006:02:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,835	0,0	-50,0		00:00:35:680		
006:03:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,500	0,0	-50,0		00:01:35:680		
006:04:00,000	-50,0	12,1	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,546	0,0	-50,0		00:02:35:680		
006:05:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,239	0,0	-50,0		00:03:35:680		
006:06:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5006,306	0,0	-50,0		00:04:35:680		
006:07:00,000	-50,0	12,0	13,1	-50,0	0,0	0,0	0,0	0,950	0,000	5005,121	0,0	-50,0		00:05:35:680		
006:08:00,000	-50,0	12,0	13,1	-50,0	0,0	0,0	0,0	0,950	0,000	5004,824	0,0	-50,0		00:06:35:680		
006:09:00,000	-50,0	12,0	13,1	-50,0	0,0	0,0	0,0	0,950	0,000	5004,824	0,0	-50,0		00:07:35:680		
006:10:00,000	-50,0	12,0	13,1	-50,0	0,0	0,0	0,0	0,950	0,000	5005,211	0,0	-50,0		00:08:35:680		
006:11:00,000	-50,0	12,0	13,0	-50,0	0,0	0,0	0,0	0,950	0,000	5004,685	0,0	-50,0		00:09:35:680		
006:12:00,000	-50,0	12,1	13,0	-50,0	0,0	0,0	0,0	0,950	0,000	5005,000	0,0	-50,0		00:10:35:680		
006:13:00,000	-50,0	12,3	13,0	-50,0	0,0	0,0	0,0	0,950	0,000	5004,222	0,0	-50,0		00:11:35:680		
006:14:00,000	-50,0	12,4	13,0	-50,0	0,0	0,0	0,0	0,950	0,000	5004,574	0,0	-50,0		00:12:35:680		
006:15:00,000	-50,0	12,4	13,0	-50,0	0,0	0,0	0,0	0,950	0,000	5004,528	0,0	-50,0		00:13:35:680		
006:16:00,000	-50,0	12,4	13,0	-50,0	0,0	0,0	0,0	0,950	0,000	5004,944	0,0	-50,0		00:14:35:680		
006:17:00,000	-50,0	12,5	13,0	-50,0	0,0	0,0	0,0	0,950	0,000	5006,413	0,0	-50,0		00:15:35:680		
006:18:00,000	-50,0	12,6	13,1	-50,0	0,0	0,0	0,0	0,950	0,000	5005,324	0,0	-50,0		00:16:35:680		
006:19:00,000	-50,0	12,7	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,731	0,0	-50,0		00:17:35:680		
006:20:00,000	-50,0	12,8	13,3	-50,0	0,0	0,0	0,0	0,950	0,000	5006,491	0,0	-50,0		00:18:35:680		
006:21:00,000	-50,0	12,8	13,3	-50,0	0,0	0,0	0,0	0,950	0,000	5006,861	0,0	-50,0		00:19:35:680		
006:22:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5005,574	0,0	-50,0		00:20:35:680		
006:23:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5005,945	0,0	-50,0		00:21:35:680		
006:24:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,065	0,0	-50,0		00:22:35:680		
006:25:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,056	0,0	-50,0		00:23:35:680		
006:26:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,083	0,0	-50,0		00:24:35:680		
006:27:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,731	0,0	-50,0		00:25:35:680		
006:28:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5007,352	0,0	-50,0		00:26:35:680		
006:29:00,000	-50,0	12,8	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,379	0,0	-50,0		00:27:35:680		
006:30:00,000	-50,0	12,8	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5005,454	0,0	-50,0		00:28:35:680		
006:31:00,000	-50,0	12,8	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,046	0,0	-50,0		00:29:35:680		
006:32:00,000	-50,0	12,8	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5007,333	0,0	-50,0		00:30:35:680		
006:33:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5005,667	0,0	-50,0		00:31:35:680		
006:34:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5005,426	0,0	-50,0		00:32:35:680		
006:35:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,220	0,0	-50,0		00:33:35:680		
